isbn13,isbn,title,shelf,users,rank,year_read
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",adult,86,18,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",female-author,80,19,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",young-adult,80,19,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",classics,78,21,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",fantasy-sci-fi,76,22,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",feminism,69,23,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",adult-fiction,67,24,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",feminist,66,25,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",poc,61,26,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",novel,61,26,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",female-authors,57,28,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",science-fiction-fantasy,57,28,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",authors-of-color,56,30,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",speculative,50,31,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",women-authors,45,32,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",bookclub,45,32,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",women,45,32,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",abandoned,44,35,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",literature,44,35,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",american,43,37,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",fantasy-scifi,41,38,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",coming-of-age,39,39,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",apocalypse,39,39,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",ya,38,41,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",black-authors,38,41,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",sci-fi-and-fantasy,38,41,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",race,38,41,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",post-apocalypse,37,45,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",california,36,46,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",poc-authors,35,47,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",school,35,47,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",poc-author,34,49,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",women-writers,33,50,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",dystopian-fiction,33,50,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",20th-century,32,52,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",survival,32,52,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",recommended,31,54,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",afrofuturism,30,55,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",female-protagonist,30,55,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",tbr,27,57,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",sf-fantasy,27,57,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",humble-bundle,26,59,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",1990s,26,59,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",dystopia-post-apocalyptic,25,61,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",dystopian-post-apocalyptic,24,62,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",aoc,24,62,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",dystopias,24,62,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",african-american-lit,24,62,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",octavia-butler,23,66,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",science-fiction,658,1,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",fantasy,656,2,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",sci-fi,529,3,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",fiction,445,4,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",scifi,118,5,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",series,104,6,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",speculative-fiction,97,7,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",sci-fi-fantasy,96,8,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",historical-fiction,78,9,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",sf,69,10,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",african-american,60,11,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",scifi-fantasy,57,12,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",africa,43,13,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",feminism,41,14,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",adult,39,15,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",female-author,37,16,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",sff,35,17,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",paranormal,34,18,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",fantasy-sci-fi,32,19,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",historical,29,20,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",women-authors,28,21,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",science-fiction-fantasy,28,21,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",authors-of-color,26,23,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",classics,26,23,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",poc,22,25,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",speculative,22,25,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",female-authors,22,25,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",octavia-butler,22,25,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",horror,20,29,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",fantasy-scifi,20,29,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",feminist,20,29,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",humble-bundle,19,32,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",afrofuturism,18,33,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",poc-author,18,33,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",adult-fiction,17,35,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",science,17,35,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",supernatural,16,37,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",black-authors,16,37,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",american,16,37,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",sci-fi-and-fantasy,16,37,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",abandoned,15,41,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",magical-realism,15,41,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",race,14,43,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",novel,14,43,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",magic,13,45,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",african-american-literature,13,45,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",african-american-lit,13,45,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",romance,12,48,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",default,12,48,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",favorite-authors,12,48,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",women,12,48,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",gender,12,48,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",calibre,11,53,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",writers-of-color,11,53,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",slavery,11,53,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",sf-f,11,53,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",poc-authors,10,57,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",science-fantasy,10,57,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",first-in-series,9,59,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",shapeshifters,9,59,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",science-fiction-and-fantasy,9,59,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",aoc,8,62,2019
9780446676977,0446676977,"Wild Seed (Patternmaster, #1)",diversity,8,62,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,short-stories,111,1,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,science-fiction,105,2,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,sci-fi,84,3,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,fantasy,77,4,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,fiction,68,5,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,anthology,35,6,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,speculative-fiction,31,7,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,anthologies,30,8,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,scifi,23,9,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,afrofuturism,17,10,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,sci-fi-fantasy,13,11,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,poc,12,12,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,sf,12,12,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,speculative,12,12,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,race,11,15,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,sff,9,16,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,african-american,9,16,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,black-authors,8,18,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,africa,8,18,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,science-fiction-fantasy,8,18,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,short-fiction,8,18,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,horror,7,22,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,poc-authors,7,22,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,scifi-fantasy,7,22,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,authors-of-color,6,25,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,fantasy-sci-fi,6,25,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,writers-of-color,5,27,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,fantasy-scifi,5,27,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,african-american-lit,5,27,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,author-of-color,4,30,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,black,4,30,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,anthologies-and-collections,4,30,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,african,4,30,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,spec-fic,4,30,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,sciencefiction,4,30,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,non-fiction,4,30,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,science-fiction-and-fantasy,4,30,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,short-story,3,38,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,fiction-science-fiction,3,38,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,female-author,3,38,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,poc-author,3,38,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,on-deck,3,38,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,want,3,38,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,syfy,3,38,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,dystopia,3,38,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,blackness,3,38,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,sf-f,3,38,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,literature,3,38,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,adult-fiction,3,38,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,queer,3,38,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,sci-fi-fantasy-horror,3,38,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,t-author,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,african-descent,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,abandoned,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,aoc,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,black-protag,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,multicultural,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,classics,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,short-story-novella,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,short-stories-novellas,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,women-authors,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,authors-of-colour,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,on-the-radar,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,tbr-short-fiction,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,collections,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,diverse,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,need-to-get,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,story-collections,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,genre-sci-fi,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,african-lit,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,short_stories,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,blm,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,lit-crit,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,anti-racism,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,tbr-fiction,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,african-diaspora,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,academic,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,race-and-racism,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,supernatural,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,sf-anthologies,2,52,2019
9780446677240,0446677248,Dark Matter: A Century of Speculative Fiction from the African Diaspora,african-american-studies,2,52,2019
9780452267220,0452267226,The Shining,horror,13684,1,2018
9780452267220,0452267226,The Shining,fiction,5358,2,2018
9780452267220,0452267226,The Shining,thriller,1868,3,2018
9780452267220,0452267226,The Shining,classics,1061,4,2018
9780452267220,0452267226,The Shining,mystery,715,5,2018
9780452267220,0452267226,The Shining,fantasy,701,6,2018
